DataType,Date,Station id,Value,Station name,Latitude,Longitude
PRCP,2017-09-25,GHCND:RQC00668536,0.18,"SABANA GRANDE 2 ENE, US",18.0888,-66.93
PRCP,2017-09-25,GHCND:RQC00662801,0.0,"COLOSO, US",18.3808,-67.1569
PRCP,2017-09-25,GHCND:RQC00665908,0.4,"MARICAO 2 SSW, US",18.1511,-66.9888
PRCP,2017-09-25,GHCND:RQC00663532,0.0,"ENSENADA 1 W, US",17.9727,-66.9458
PRCP,2017-09-26,GHCND:RQ1PRCR0001,0.0,"CABO ROJO 0.8 SE, US",18.08128,-67.13942
PRCP,2017-09-26,GHCND:RQC00662801,0.0,"COLOSO, US",18.3808,-67.1569
PRCP,2017-09-26,GHCND:RQC00660158,0.0,"AIBONITO 1 S, US",18.128,-66.2641
PRCP,2017-09-26,GHCND:RQC00668536,0.37,"SABANA GRANDE 2 ENE, US",18.0888,-66.93
PRCP,2017-09-26,GHCND:RQC00665908,0.0,"MARICAO 2 SSW, US",18.1511,-66.9888
PRCP,2017-09-26,GHCND:RQC00663532,0.0,"ENSENADA 1 W, US",17.9727,-66.9458
PRCP,2017-09-26,GHCND:RQ1PRSJ0003,0.05,"SAN JUAN 3.1 ESE, US",18.391476,-66.019955
